"station"	"variable"	"technique"	"periodicity"	"date"	"hour"	"value"	"valid"
"28792414"	6	2	2	2016-07-11	18	90	TRUE
"28792420"	59	2	2	2016-07-11	18	0.1	TRUE
"28792430"	59	2	2	2016-07-11	18	0.1	TRUE
"28792435"	59	2	2	2016-07-11	18	0.1	TRUE
"28792442"	2	2	2	2016-07-11	18	1.16	TRUE
"28792443"	2	2	2	2016-07-11	18	1.12	TRUE
"28792444"	2	2	2	2016-07-11	18	0.04	TRUE
"28792480"	98	2	2	2016-07-11	18	51	TRUE
"28792481"	98	2	2	2016-07-11	18	5.24	TRUE
"28792482"	98	2	2	2016-07-11	18	209	TRUE
"28792483"	98	2	2	2016-07-11	18	35.6	TRUE
"28792486"	98	2	2	2016-07-11	18	28	TRUE
"28792487"	98	2	2	2016-07-11	18	938	TRUE
"28792488"	98	2	2	2016-07-11	18	550	TRUE
"28792489"	98	2	2	2016-07-11	18	0	TRUE
"28792707"	8	2	2	2016-07-11	18	2	TRUE
"28792708"	8	2	2	2016-07-11	18	14	TRUE
"28792712"	8	2	2	2016-07-11	18	17	TRUE
"28792714"	6	2	2	2016-07-11	18	90	TRUE
"28793501"	38	2	2	2016-07-11	18	1	TRUE
"28793506"	48	2	2	2016-07-11	18	0.1	TRUE
"28793507"	8	2	2	2016-07-11	18	4	TRUE
"28793508"	8	2	2	2016-07-11	18	29	TRUE
"28793512"	8	2	2	2016-07-11	18	35	TRUE
"28793514"	6	2	2	2016-07-11	18	84	TRUE
"28793601"	38	2	2	2016-07-11	18	6	TRUE
"28793606"	48	2	2	2016-07-11	18	0.2	TRUE
"28793607"	8	2	2	2016-07-11	18	7	TRUE
"28793608"	8	2	2	2016-07-11	18	33	TRUE
"28793610"	47	2	2	2016-07-11	18	28	TRUE
"28793612"	8	2	2	2016-07-11	18	44	TRUE
"28793689"	98	2	2	2016-07-11	18	0	TRUE
"28793801"	38	2	2	2016-07-11	18	2	TRUE
"28793807"	8	2	2	2016-07-11	18	13	TRUE
"28793808"	8	2	2	2016-07-11	18	33	TRUE
"28793809"	47	2	2	2016-07-11	18	4	TRUE
"28793810"	47	2	2	2016-07-11	18	11	TRUE
"28793812"	8	2	2	2016-07-11	18	52	TRUE
"28793820"	59	2	2	2016-07-11	18	1	TRUE
"28793830"	59	2	2	2016-07-11	18	0.1	TRUE
"28793835"	59	2	2	2016-07-11	18	0.1	TRUE
"28793883"	98	2	2	2016-07-11	18	33.3	TRUE
"28793889"	98	2	2	2016-07-11	18	0	TRUE
"28793906"	48	2	2	2016-07-11	18	0.2	TRUE
"28793907"	8	2	2	2016-07-11	18	9	TRUE
"28793908"	8	2	2	2016-07-11	18	30	TRUE
"28793912"	8	2	2	2016-07-11	18	44	TRUE
"28793914"	6	2	2	2016-07-11	18	81	TRUE
"28793989"	98	2	2	2016-07-11	18	0	TRUE
"28794001"	38	2	2	2016-07-11	18	3	TRUE
"28794007"	8	2	2	2016-07-11	18	7	TRUE
"28794008"	8	2	2	2016-07-11	18	22	TRUE
"28794010"	47	2	2	2016-07-11	18	18	TRUE
"28794012"	8	2	2	2016-07-11	18	33	TRUE
"28794089"	98	2	2	2016-07-11	18	0	TRUE
"28794707"	8	2	2	2016-07-11	18	3	TRUE
"28794708"	8	2	2	2016-07-11	18	7	TRUE
"28794709"	47	2	2	2016-07-11	18	8	TRUE
"28794710"	47	2	2	2016-07-11	18	13	TRUE
"28794712"	8	2	2	2016-07-11	18	12	TRUE
"28794807"	8	2	2	2016-07-11	18	7	TRUE
"28794808"	8	2	2	2016-07-11	18	43	TRUE
"28794809"	47	2	2	2016-07-11	18	11	TRUE
"28794810"	47	2	2	2016-07-11	18	17	TRUE
"28794812"	8	2	2	2016-07-11	18	53	TRUE
"28794907"	8	2	2	2016-07-11	18	1	TRUE
"28794908"	8	2	2	2016-07-11	18	15	TRUE
"28794912"	8	2	2	2016-07-11	18	16	TRUE
"28794914"	6	2	2	2016-07-11	18	84	TRUE
"28795007"	8	2	2	2016-07-11	18	49	TRUE
"28795008"	8	2	2	2016-07-11	18	64	TRUE
"28795009"	47	2	2	2016-07-11	18	13	TRUE
"28795010"	47	2	2	2016-07-11	18	18	TRUE
"28795012"	8	2	2	2016-07-11	18	140	TRUE
"28795083"	98	2	2	2016-07-11	18	34.8	TRUE
"28795407"	8	2	2	2016-07-11	18	5	TRUE
"28795408"	8	2	2	2016-07-11	18	7	TRUE
"28795412"	8	2	2	2016-07-11	18	14	TRUE
"28795414"	6	2	2	2016-07-11	18	96	TRUE
"28795480"	98	2	2	2016-07-11	18	49	TRUE
"28795481"	98	2	2	2016-07-11	18	2.76	TRUE
"28795482"	98	2	2	2016-07-11	18	224	TRUE
"28795483"	98	2	2	2016-07-11	18	39.3	TRUE
"28795489"	98	2	2	2016-07-11	18	0	TRUE
"28795507"	8	2	2	2016-07-11	18	4	TRUE
"28795508"	8	2	2	2016-07-11	18	21	TRUE
"28795510"	47	2	2	2016-07-11	18	18	TRUE
"28795512"	8	2	2	2016-07-11	18	28	TRUE
"28795520"	59	2	2	2016-07-11	18	1.1	TRUE
"28795530"	59	2	2	2016-07-11	18	0.1	TRUE
"28795535"	59	2	2	2016-07-11	18	0.1	TRUE
"28795542"	2	2	2	2016-07-11	18	1.14	TRUE
"28795543"	2	2	2	2016-07-11	18	1	TRUE
"28795544"	2	2	2	2016-07-11	18	0.14	TRUE
"28795606"	48	2	2	2016-07-11	18	0.2	TRUE
"28795607"	8	2	2	2016-07-11	18	7	TRUE
"28795608"	8	2	2	2016-07-11	18	38	TRUE
"28795612"	8	2	2	2016-07-11	18	48	TRUE
"28795614"	6	2	2	2016-07-11	18	65	TRUE
"28795681"	98	2	2	2016-07-11	18	1.69	TRUE
"28795682"	98	2	2	2016-07-11	18	233	TRUE
"28795683"	98	2	2	2016-07-11	18	36.1	TRUE
"28795686"	98	2	2	2016-07-11	18	19	TRUE
"28795689"	98	2	2	2016-07-11	18	0	TRUE
"28795701"	38	2	2	2016-07-11	18	2	TRUE
"28795706"	48	2	2	2016-07-11	18	0.2	TRUE
"28795707"	8	2	2	2016-07-11	18	3	TRUE
"28795708"	8	2	2	2016-07-11	18	22	TRUE
"28795710"	47	2	2	2016-07-11	18	19	TRUE
"28795712"	8	2	2	2016-07-11	18	26	TRUE
"28795783"	98	2	2	2016-07-11	18	40.3	TRUE
"28795807"	8	2	2	2016-07-11	18	1	TRUE
"28795808"	8	2	2	2016-07-11	18	5	TRUE
"28795812"	8	2	2	2016-07-11	18	7	TRUE
"28795814"	6	2	2	2016-07-11	18	109	TRUE
"28795907"	8	2	2	2016-07-11	18	1	TRUE
"28795908"	8	2	2	2016-07-11	18	8	TRUE
"28795912"	8	2	2	2016-07-11	18	10	TRUE
"28795914"	6	2	2	2016-07-11	18	106	TRUE
"28795980"	98	2	2	2016-07-11	18	45	TRUE
"28795981"	98	2	2	2016-07-11	18	3.34	TRUE
"28795982"	98	2	2	2016-07-11	18	214	TRUE
"28795983"	98	2	2	2016-07-11	18	34.4	TRUE
"28795986"	98	2	2	2016-07-11	18	19	TRUE
"28795987"	98	2	2	2016-07-11	18	929	TRUE
"28795988"	98	2	2	2016-07-11	18	503	TRUE
"28795989"	98	2	2	2016-07-11	18	0	TRUE
"28796007"	8	2	2	2016-07-11	18	3	TRUE
"28796008"	8	2	2	2016-07-11	18	19	TRUE
"28796010"	47	2	2	2016-07-11	18	29	TRUE
"28796012"	8	2	2	2016-07-11	18	24	TRUE
"28796014"	6	2	2	2016-07-11	18	96	TRUE
"28796087"	98	2	2	2016-07-11	18	921	TRUE
"28796089"	98	2	2	2016-07-11	18	0	TRUE
"28799901"	38	2	2	2016-07-11	19	4	TRUE
"28799906"	48	2	2	2016-07-11	19	0.2	TRUE
"28799907"	8	2	2	2016-07-11	19	8	TRUE
"28799908"	8	2	2	2016-07-11	19	30	TRUE
"28799909"	47	2	2	2016-07-11	19	10	TRUE
"28799910"	47	2	2	2016-07-11	19	20	TRUE
"28799912"	8	2	2	2016-07-11	19	42	TRUE
"28799914"	6	2	2	2016-07-11	19	89	TRUE
"28799920"	59	2	2	2016-07-11	19	2	TRUE
"28799930"	59	2	2	2016-07-11	19	0.4	TRUE
"28799935"	59	2	2	2016-07-11	19	0.2	TRUE
"28799942"	2	2	2	2016-07-11	19	1.25	TRUE
"28799943"	2	2	2	2016-07-11	19	1.15	TRUE
"28799944"	2	2	2	2016-07-11	19	0.1	TRUE
"28799980"	98	2	2	2016-07-11	19	18	TRUE
"28799981"	98	2	2	2016-07-11	19	2.37	TRUE
"28799982"	98	2	2	2016-07-11	19	219	TRUE
"28799983"	98	2	2	2016-07-11	19	34	TRUE
"28799986"	98	2	2	2016-07-11	19	29	TRUE
"28799987"	98	2	2	2016-07-11	19	929	TRUE
"28799988"	98	2	2	2016-07-11	19	356	TRUE
"28799989"	98	2	2	2016-07-11	19	0	TRUE
"28790401"	38	2	2	2016-07-11	19	7	TRUE
"28790406"	48	2	2	2016-07-11	19	0.2	TRUE
"28790407"	8	2	2	2016-07-11	19	11	TRUE
"28790408"	8	2	2	2016-07-11	19	39	TRUE
"28790412"	8	2	2	2016-07-11	19	55	TRUE
"28790481"	98	2	2	2016-07-11	19	0.73	TRUE
"28790482"	98	2	2	2016-07-11	19	240	TRUE
"28790483"	98	2	2	2016-07-11	19	26.7	TRUE
"28790486"	98	2	2	2016-07-11	19	44	TRUE
"28790489"	98	2	2	2016-07-11	19	0	TRUE
"28790801"	38	2	2	2016-07-11	19	6	TRUE
"28790806"	48	2	2	2016-07-11	19	0.4	TRUE
"28790807"	8	2	2	2016-07-11	19	26	TRUE
"28790808"	8	2	2	2016-07-11	19	81	TRUE
"28790809"	47	2	2	2016-07-11	19	9	TRUE
"28790810"	47	2	2	2016-07-11	19	17	TRUE
"28790812"	8	2	2	2016-07-11	19	121	TRUE
"28790814"	6	2	2	2016-07-11	19	57	TRUE
"28790820"	59	2	2	2016-07-11	19	2.5	TRUE
"28790830"	59	2	2	2016-07-11	19	0.6	TRUE
"28790835"	59	2	2	2016-07-11	19	0.3	TRUE
"28790842"	2	2	2	2016-07-11	19	1.44	TRUE
"28790843"	2	2	2	2016-07-11	19	1.31	TRUE
"28790844"	2	2	2	2016-07-11	19	0.13	TRUE
"28791107"	8	2	2	2016-07-11	19	14	TRUE
"28791108"	8	2	2	2016-07-11	19	52	TRUE
"28791112"	8	2	2	2016-07-11	19	73	TRUE
"28791120"	59	2	2	2016-07-11	19	4.2	TRUE
"28791130"	59	2	2	2016-07-11	19	0.9	TRUE
"28791135"	59	2	2	2016-07-11	19	0.4	TRUE
"28791189"	98	2	2	2016-07-11	19	0	TRUE
"28791606"	48	2	2	2016-07-11	19	0.2	TRUE
"28791607"	8	2	2	2016-07-11	19	4	TRUE
"28791608"	8	2	2	2016-07-11	19	27	TRUE
"28791612"	8	2	2	2016-07-11	19	33	TRUE
"28791614"	6	2	2	2016-07-11	19	80	TRUE
"28791689"	98	2	2	2016-07-11	19	0	TRUE
"28791701"	38	2	2	2016-07-11	19	8	TRUE
"28791707"	8	2	2	2016-07-11	19	4	TRUE
"28791708"	8	2	2	2016-07-11	19	26	TRUE
"28791712"	8	2	2	2016-07-11	19	33	TRUE
"28791714"	6	2	2	2016-07-11	19	76	TRUE
"28791801"	38	2	2	2016-07-11	19	3	TRUE
"28791806"	48	2	2	2016-07-11	19	0.3	TRUE
"28791807"	8	2	2	2016-07-11	19	4	TRUE
"28791808"	8	2	2	2016-07-11	19	27	TRUE
"28791810"	47	2	2	2016-07-11	19	16	TRUE
"28791812"	8	2	2	2016-07-11	19	34	TRUE
"28791814"	6	2	2	2016-07-11	19	81	TRUE
"28791820"	59	2	2	2016-07-11	19	2.1	TRUE
"28791830"	59	2	2	2016-07-11	19	0.4	TRUE
"28791835"	59	2	2	2016-07-11	19	0.1	TRUE
"28791883"	98	2	2	2016-07-11	19	32.2	TRUE
"28791889"	98	2	2	2016-07-11	19	0	TRUE
"28792401"	38	2	2	2016-07-11	19	2	TRUE
"28792406"	48	2	2	2016-07-11	19	0.2	TRUE
"28792407"	8	2	2	2016-07-11	19	1	TRUE
"28792408"	8	2	2	2016-07-11	19	3	TRUE
"28792409"	47	2	2	2016-07-11	19	7	TRUE
"28792410"	47	2	2	2016-07-11	19	10	TRUE
"28792412"	8	2	2	2016-07-11	19	5	TRUE
"28792414"	6	2	2	2016-07-11	19	102	TRUE
"28792420"	59	2	2	2016-07-11	19	0.1	TRUE
"28792430"	59	2	2	2016-07-11	19	0.1	TRUE
"28792435"	59	2	2	2016-07-11	19	0.1	TRUE
"28792442"	2	2	2	2016-07-11	19	1.16	TRUE
"28792443"	2	2	2	2016-07-11	19	1.13	TRUE
"28792444"	2	2	2	2016-07-11	19	0.03	TRUE
"28792480"	98	2	2	2016-07-11	19	20	TRUE
"28792481"	98	2	2	2016-07-11	19	3.85	TRUE
"28792482"	98	2	2	2016-07-11	19	199	TRUE
"28792483"	98	2	2	2016-07-11	19	34.9	TRUE
"28792486"	98	2	2	2016-07-11	19	30	TRUE
"28792487"	98	2	2	2016-07-11	19	938	TRUE
"28792488"	98	2	2	2016-07-11	19	360	TRUE
"28792489"	98	2	2	2016-07-11	19	0	TRUE
"28792707"	8	2	2	2016-07-11	19	3	TRUE
"28792708"	8	2	2	2016-07-11	19	19	TRUE
"28792712"	8	2	2	2016-07-11	19	25	TRUE
"28792714"	6	2	2	2016-07-11	19	90	TRUE
"28793501"	38	2	2	2016-07-11	19	1	TRUE
"28793506"	48	2	2	2016-07-11	19	0.1	TRUE
"28793507"	8	2	2	2016-07-11	19	7	TRUE
"28793508"	8	2	2	2016-07-11	19	38	TRUE
"28793512"	8	2	2	2016-07-11	19	48	TRUE
"28793514"	6	2	2	2016-07-11	19	84	TRUE
"28793601"	38	2	2	2016-07-11	19	6	TRUE
"28793606"	48	2	2	2016-07-11	19	0.2	TRUE
"28793607"	8	2	2	2016-07-11	19	6	TRUE
"28793608"	8	2	2	2016-07-11	19	35	TRUE
"28793610"	47	2	2	2016-07-11	19	22	TRUE
"28793612"	8	2	2	2016-07-11	19	45	TRUE
"28793689"	98	2	2	2016-07-11	19	0	TRUE
"28793801"	38	2	2	2016-07-11	19	1	TRUE
"28793807"	8	2	2	2016-07-11	19	10	TRUE
"28793808"	8	2	2	2016-07-11	19	32	TRUE
"28793809"	47	2	2	2016-07-11	19	9	TRUE
"28793810"	47	2	2	2016-07-11	19	14	TRUE
"28793812"	8	2	2	2016-07-11	19	48	TRUE
"28793820"	59	2	2	2016-07-11	19	1.3	TRUE
"28793830"	59	2	2	2016-07-11	19	0.1	TRUE
"28793835"	59	2	2	2016-07-11	19	0.1	TRUE
"28793883"	98	2	2	2016-07-11	19	32.4	TRUE
"28793889"	98	2	2	2016-07-11	19	0	TRUE
"28793906"	48	2	2	2016-07-11	19	0.2	TRUE
"28793907"	8	2	2	2016-07-11	19	8	TRUE
"28793908"	8	2	2	2016-07-11	19	32	TRUE
"28793912"	8	2	2	2016-07-11	19	43	TRUE
"28793914"	6	2	2	2016-07-11	19	91	TRUE
"28793989"	98	2	2	2016-07-11	19	0	TRUE
"28794001"	38	2	2	2016-07-11	19	3	TRUE
"28794007"	8	2	2	2016-07-11	19	8	TRUE
"28794008"	8	2	2	2016-07-11	19	28	TRUE
"28794010"	47	2	2	2016-07-11	19	19	TRUE
"28794012"	8	2	2	2016-07-11	19	41	TRUE
"28794089"	98	2	2	2016-07-11	19	0	TRUE
"28794707"	8	2	2	2016-07-11	19	3	TRUE
"28794708"	8	2	2	2016-07-11	19	12	TRUE
"28794709"	47	2	2	2016-07-11	19	6	TRUE
"28794710"	47	2	2	2016-07-11	19	11	TRUE
"28794712"	8	2	2	2016-07-11	19	17	TRUE
"28794807"	8	2	2	2016-07-11	19	4	TRUE
"28794808"	8	2	2	2016-07-11	19	44	TRUE
"28794809"	47	2	2	2016-07-11	19	13	TRUE
"28794810"	47	2	2	2016-07-11	19	18	TRUE
"28794812"	8	2	2	2016-07-11	19	50	TRUE
"28794907"	8	2	2	2016-07-11	19	1	TRUE
"28794908"	8	2	2	2016-07-11	19	18	TRUE
"28794912"	8	2	2	2016-07-11	19	19	TRUE
"28794914"	6	2	2	2016-07-11	19	86	TRUE
"28795007"	8	2	2	2016-07-11	19	44	TRUE
"28795008"	8	2	2	2016-07-11	19	69	TRUE
"28795009"	47	2	2	2016-07-11	19	15	TRUE
"28795010"	47	2	2	2016-07-11	19	20	TRUE
"28795012"	8	2	2	2016-07-11	19	137	TRUE
"28795083"	98	2	2	2016-07-11	19	34.1	TRUE
"28795407"	8	2	2	2016-07-11	19	4	TRUE
"28795408"	8	2	2	2016-07-11	19	9	TRUE
"28795412"	8	2	2	2016-07-11	19	16	TRUE
"28795414"	6	2	2	2016-07-11	19	92	TRUE
"28795480"	98	2	2	2016-07-11	19	15	TRUE
"28795481"	98	2	2	2016-07-11	19	2.84	TRUE
"28795482"	98	2	2	2016-07-11	19	232	TRUE
"28795483"	98	2	2	2016-07-11	19	38.6	TRUE
"28795489"	98	2	2	2016-07-11	19	0	TRUE
"28795507"	8	2	2	2016-07-11	19	5	TRUE
"28795508"	8	2	2	2016-07-11	19	24	TRUE
"28795510"	47	2	2	2016-07-11	19	30	TRUE
"28795512"	8	2	2	2016-07-11	19	32	TRUE
"28795520"	59	2	2	2016-07-11	19	1.6	TRUE
"28795530"	59	2	2	2016-07-11	19	0.1	TRUE
"28795535"	59	2	2	2016-07-11	19	0.1	TRUE
"28795542"	2	2	2	2016-07-11	19	1.14	TRUE
"28795543"	2	2	2	2016-07-11	19	1.01	TRUE
"28795544"	2	2	2	2016-07-11	19	0.13	TRUE
"28795606"	48	2	2	2016-07-11	19	0.2	TRUE
"28795607"	8	2	2	2016-07-11	19	5	TRUE
"28795608"	8	2	2	2016-07-11	19	39	TRUE
"28795612"	8	2	2	2016-07-11	19	47	TRUE
"28795614"	6	2	2	2016-07-11	19	68	TRUE
"28795681"	98	2	2	2016-07-11	19	1.33	TRUE
"28795682"	98	2	2	2016-07-11	19	233	TRUE
"28795683"	98	2	2	2016-07-11	19	35	TRUE
"28795686"	98	2	2	2016-07-11	19	21	TRUE
"28795689"	98	2	2	2016-07-11	19	0	TRUE
"28795701"	38	2	2	2016-07-11	19	3	TRUE
"28795706"	48	2	2	2016-07-11	19	0.2	TRUE
"28795707"	8	2	2	2016-07-11	19	3	TRUE
"28795708"	8	2	2	2016-07-11	19	30	TRUE
"28795710"	47	2	2	2016-07-11	19	32	TRUE
"28795712"	8	2	2	2016-07-11	19	34	TRUE
"28795783"	98	2	2	2016-07-11	19	38.6	TRUE
"28795807"	8	2	2	2016-07-11	19	1	TRUE
"28795808"	8	2	2	2016-07-11	19	11	TRUE
"28795812"	8	2	2	2016-07-11	19	12	TRUE
"28795814"	6	2	2	2016-07-11	19	121	TRUE
"28795907"	8	2	2	2016-07-11	19	2	TRUE
"28795908"	8	2	2	2016-07-11	19	11	TRUE
"28795912"	8	2	2	2016-07-11	19	13	TRUE
"28795914"	6	2	2	2016-07-11	19	111	TRUE
"28795980"	98	2	2	2016-07-11	19	19	TRUE
"28795981"	98	2	2	2016-07-11	19	3.1	TRUE
"28795982"	98	2	2	2016-07-11	19	216	TRUE
"28795983"	98	2	2	2016-07-11	19	33.8	TRUE
"28795986"	98	2	2	2016-07-11	19	22	TRUE
"28795987"	98	2	2	2016-07-11	19	928	TRUE
"28795988"	98	2	2	2016-07-11	19	353	TRUE
"28795989"	98	2	2	2016-07-11	19	0	TRUE
"28796007"	8	2	2	2016-07-11	19	2	TRUE
"28796008"	8	2	2	2016-07-11	19	23	TRUE
"28796010"	47	2	2	2016-07-11	19	32	TRUE
"28796012"	8	2	2	2016-07-11	19	26	TRUE
"28796014"	6	2	2	2016-07-11	19	109	TRUE
"28796087"	98	2	2	2016-07-11	19	921	TRUE
"28796089"	98	2	2	2016-07-11	19	0	TRUE
"28799901"	38	2	2	2016-07-11	20	4	TRUE
"28799906"	48	2	2	2016-07-11	20	0.2	TRUE
"28799907"	8	2	2	2016-07-11	20	7	TRUE
"28799908"	8	2	2	2016-07-11	20	38	TRUE
"28799909"	47	2	2	2016-07-11	20	10	TRUE
"28799910"	47	2	2	2016-07-11	20	15	TRUE
"28799912"	8	2	2	2016-07-11	20	49	TRUE
"28799914"	6	2	2	2016-07-11	20	91	TRUE
"28799920"	59	2	2	2016-07-11	20	1.8	TRUE
"28799930"	59	2	2	2016-07-11	20	0.5	TRUE
"28799935"	59	2	2	2016-07-11	20	0.3	TRUE
"28799942"	2	2	2	2016-07-11	20	1.26	TRUE
"28799943"	2	2	2	2016-07-11	20	1.16	TRUE
"28799944"	2	2	2	2016-07-11	20	0.1	TRUE
"28799980"	98	2	2	2016-07-11	20	3	TRUE
"28799981"	98	2	2	2016-07-11	20	1.75	TRUE
"28799982"	98	2	2	2016-07-11	20	228	TRUE
"28799983"	98	2	2	2016-07-11	20	32.8	TRUE
"28799986"	98	2	2	2016-07-11	20	30	TRUE
"28799987"	98	2	2	2016-07-11	20	929	TRUE
"28799988"	98	2	2	2016-07-11	20	158	TRUE
"28799989"	98	2	2	2016-07-11	20	0	TRUE
"28790401"	38	2	2	2016-07-11	20	7	TRUE
"28790406"	48	2	2	2016-07-11	20	0.3	TRUE
"28790407"	8	2	2	2016-07-11	20	15	TRUE
"28790408"	8	2	2	2016-07-11	20	62	TRUE
"28790412"	8	2	2	2016-07-11	20	85	TRUE
"28790481"	98	2	2	2016-07-11	20	0.28	TRUE
"28790482"	98	2	2	2016-07-11	20	199	TRUE
"28790483"	98	2	2	2016-07-11	20	26.2	TRUE
"28790486"	98	2	2	2016-07-11	20	45	TRUE
"28790489"	98	2	2	2016-07-11	20	0	TRUE
"28790801"	38	2	2	2016-07-11	20	4	TRUE
"28790806"	48	2	2	2016-07-11	20	0.4	TRUE
"28790807"	8	2	2	2016-07-11	20	16	TRUE
"28790808"	8	2	2	2016-07-11	20	83	TRUE
"28790809"	47	2	2	2016-07-11	20	13	TRUE
"28790810"	47	2	2	2016-07-11	20	22	TRUE
"28790812"	8	2	2	2016-07-11	20	107	TRUE
"28790814"	6	2	2	2016-07-11	20	61	TRUE
"28790820"	59	2	2	2016-07-11	20	2.6	TRUE
"28790830"	59	2	2	2016-07-11	20	0.7	TRUE
"28790835"	59	2	2	2016-07-11	20	0.3	TRUE
"28790842"	2	2	2	2016-07-11	20	1.45	TRUE
"28790843"	2	2	2	2016-07-11	20	1.32	TRUE
"28790844"	2	2	2	2016-07-11	20	0.13	TRUE
"28791107"	8	2	2	2016-07-11	20	22	TRUE
"28791108"	8	2	2	2016-07-11	20	74	TRUE
"28791112"	8	2	2	2016-07-11	20	108	TRUE
"28791120"	59	2	2	2016-07-11	20	4.8	TRUE
"28791130"	59	2	2	2016-07-11	20	1.6	TRUE
"28791135"	59	2	2	2016-07-11	20	0.5	TRUE
"28791189"	98	2	2	2016-07-11	20	0	TRUE
"28791606"	48	2	2	2016-07-11	20	0.2	TRUE
"28791607"	8	2	2	2016-07-11	20	3	TRUE
"28791608"	8	2	2	2016-07-11	20	34	TRUE
"28791612"	8	2	2	2016-07-11	20	40	TRUE
"28791614"	6	2	2	2016-07-11	20	84	TRUE
"28791689"	98	2	2	2016-07-11	20	0	TRUE
"28791701"	38	2	2	2016-07-11	20	8	TRUE
"28791707"	8	2	2	2016-07-11	20	4	TRUE
"28791708"	8	2	2	2016-07-11	20	29	TRUE
"28791712"	8	2	2	2016-07-11	20	35	TRUE
"28791714"	6	2	2	2016-07-11	20	74	TRUE
"28791801"	38	2	2	2016-07-11	20	3	TRUE
"28791806"	48	2	2	2016-07-11	20	0.3	TRUE
"28791807"	8	2	2	2016-07-11	20	2	TRUE
"28791808"	8	2	2	2016-07-11	20	29	TRUE
"28791810"	47	2	2	2016-07-11	20	25	TRUE
"28791812"	8	2	2	2016-07-11	20	32	TRUE
"28791814"	6	2	2	2016-07-11	20	85	TRUE
"28791820"	59	2	2	2016-07-11	20	1	TRUE
"28791830"	59	2	2	2016-07-11	20	0.2	TRUE
"28791835"	59	2	2	2016-07-11	20	0.7	TRUE
"28791883"	98	2	2	2016-07-11	20	30.9	TRUE
"28791889"	98	2	2	2016-07-11	20	0	TRUE
"28792401"	38	2	2	2016-07-11	20	2	TRUE
"28792406"	48	2	2	2016-07-11	20	0.2	TRUE
"28792407"	8	2	2	2016-07-11	20	1	TRUE
"28792408"	8	2	2	2016-07-11	20	6	TRUE
"28792409"	47	2	2	2016-07-11	20	9	TRUE
"28792410"	47	2	2	2016-07-11	20	14	TRUE
"28792412"	8	2	2	2016-07-11	20	8	TRUE
"28792414"	6	2	2	2016-07-11	20	111	TRUE
"28792420"	59	2	2	2016-07-11	20	0.1	TRUE
"28792430"	59	2	2	2016-07-11	20	0.1	TRUE
"28792435"	59	2	2	2016-07-11	20	0.1	TRUE
"28792442"	2	2	2	2016-07-11	20	1.17	TRUE
"28792443"	2	2	2	2016-07-11	20	1.13	TRUE
"28792444"	2	2	2	2016-07-11	20	0.04	TRUE
"28792480"	98	2	2	2016-07-11	20	2	TRUE
"28792481"	98	2	2	2016-07-11	20	2.15	TRUE
"28792482"	98	2	2	2016-07-11	20	238	TRUE
"28792483"	98	2	2	2016-07-11	20	33.8	TRUE
"28792486"	98	2	2	2016-07-11	20	30	TRUE
"28792487"	98	2	2	2016-07-11	20	939	TRUE
"28792488"	98	2	2	2016-07-11	20	180	TRUE
"28792489"	98	2	2	2016-07-11	20	0	TRUE
"28792707"	8	2	2	2016-07-11	20	2	TRUE
"28792708"	8	2	2	2016-07-11	20	20	TRUE
"28792712"	8	2	2	2016-07-11	20	23	TRUE
"28792714"	6	2	2	2016-07-11	20	98	TRUE
"28793501"	38	2	2	2016-07-11	20	1	TRUE
"28793506"	48	2	2	2016-07-11	20	0.1	TRUE
"28793507"	8	2	2	2016-07-11	20	5	TRUE
"28793508"	8	2	2	2016-07-11	20	57	TRUE
"28793512"	8	2	2	2016-07-11	20	65	TRUE
"28793514"	6	2	2	2016-07-11	20	75	TRUE
"28793601"	38	2	2	2016-07-11	20	6	TRUE
"28793606"	48	2	2	2016-07-11	20	0.2	TRUE
"28793607"	8	2	2	2016-07-11	20	8	TRUE
"28793608"	8	2	2	2016-07-11	20	50	TRUE
"28793610"	47	2	2	2016-07-11	20	20	TRUE
"28793612"	8	2	2	2016-07-11	20	62	TRUE
"28793689"	98	2	2	2016-07-11	20	0	TRUE
"28793801"	38	2	2	2016-07-11	20	2	TRUE
"28793807"	8	2	2	2016-07-11	20	12	TRUE
"28793808"	8	2	2	2016-07-11	20	44	TRUE
"28793809"	47	2	2	2016-07-11	20	11	TRUE
"28793810"	47	2	2	2016-07-11	20	16	TRUE
"28793812"	8	2	2	2016-07-11	20	62	TRUE
"28793820"	59	2	2	2016-07-11	20	1.1	TRUE
"28793830"	59	2	2	2016-07-11	20	0.1	TRUE
"28793835"	59	2	2	2016-07-11	20	0.1	TRUE
"28793883"	98	2	2	2016-07-11	20	31.2	TRUE
"28793889"	98	2	2	2016-07-11	20	0	TRUE
"28793906"	48	2	2	2016-07-11	20	0.3	TRUE
"28793907"	8	2	2	2016-07-11	20	10	TRUE
"28793908"	8	2	2	2016-07-11	20	50	TRUE
"28793912"	8	2	2	2016-07-11	20	66	TRUE
"28793914"	6	2	2	2016-07-11	20	83	TRUE
"28793989"	98	2	2	2016-07-11	20	0	TRUE
"28794001"	38	2	2	2016-07-11	20	3	TRUE
"28794007"	8	2	2	2016-07-11	20	7	TRUE
"28794008"	8	2	2	2016-07-11	20	35	TRUE
"28794010"	47	2	2	2016-07-11	20	14	TRUE
"28794012"	8	2	2	2016-07-11	20	46	TRUE
"28794089"	98	2	2	2016-07-11	20	0	TRUE
